,edge_1,edge_2
7334,95,5912
7335,95,5913
7336,95,5914
7337,95,5915
7338,95,5916
7339,95,5917
7340,95,5918
7341,95,5919
7342,95,5920
7343,95,5921
7344,95,5922
7345,95,5923
7346,95,105
7347,95,5924
7348,95,5925
7349,95,5926
7350,95,5927
7351,95,5928
7352,95,419
7353,95,5929
7354,95,5930
7355,95,5931
7356,95,5932
7357,95,5933
7358,95,5934
7359,95,5935
7360,95,5936
7361,95,5937
7362,95,5938
7363,95,5939
7364,95,5940
7365,95,5941
7366,95,5942
7367,95,5943
7368,95,5944
7369,95,5945
7370,95,1406
7371,95,5946
7372,95,3209
7373,95,5947
7374,95,5948
7375,95,5949
7376,95,5950
7377,95,5951
7378,95,5952
7379,95,5953
7380,95,5954
7381,95,5955
7382,95,5956
7383,95,5957
7384,95,5958
7385,95,5959
7386,95,5960
7387,95,5961
7388,95,5962
7389,95,5963
7390,95,5964
7391,95,5965
7392,95,5966
7393,95,5967
7394,95,5968
7395,95,5969
7396,95,5970
7397,95,5971
7398,95,5972
7399,95,5973
7400,95,5974
7401,95,5975
7402,95,5976
7403,95,5977
7404,95,5978
7405,95,5979
7406,95,5980
7407,95,5981
7408,95,5982
7409,95,5983
7410,95,5984
7411,95,5985
7412,96,5986
7413,96,5987
7414,96,5988
7415,96,5989
7416,96,5990
7417,96,21
7418,96,5562
7419,96,5991
7420,96,5354
7421,96,5992
7422,96,5993
7423,96,5994
7424,96,3329
7425,96,5995
7426,96,5996
7427,96,5997
7428,96,5998
7429,96,5999
7430,96,6000
7431,96,6001
7432,96,6002
7433,96,6003
7434,96,6004
7435,96,6005
7436,96,6006
7437,96,6007
7438,96,6008
7439,96,6009
7440,96,2409
7441,96,6010
7442,96,423
7443,96,404
7444,96,6011
7445,96,4280
7446,96,6012
7447,96,6013
7448,96,6014
7449,96,6015
7450,96,3407
7451,96,2069
7452,96,5369
7453,96,6016
7454,96,6017
7455,96,6018
7456,96,203
7457,96,6019
7458,96,6020
7459,96,3446
7460,96,6021
7461,96,6022
7462,96,6023
7463,96,6024
7464,96,6025
7465,96,6026
7466,96,6027
7467,96,700
7468,96,6028
7469,96,6029
7470,96,6030
7471,96,6031
7472,96,397
7473,96,6032
7474,96,6033
7475,96,6034
7476,96,6035
7477,96,2454
7478,96,6036
7479,96,6037
7480,96,6038
7481,96,6039
7482,96,6040
7483,96,2991
7484,96,3055
7485,96,6041
7486,96,6042
7487,96,6043
7488,96,6044
7489,96,6045
7490,96,6046
7491,96,84
7492,96,6047
7493,96,4583
7494,96,6048
7495,96,6049
7496,96,6050
7497,96,6051
7498,96,6052
7499,96,6053
7500,96,6054
7501,96,6055
7502,96,937
7503,96,6056
7504,96,6057
7505,96,6058
7506,96,2410
7507,96,6059
7508,96,2515
7509,96,6060
7510,96,6061
7511,96,6062
7512,97,38
7513,97,6063
7514,97,6064
7515,97,6065
7516,97,6066
7517,97,6067
7518,97,6068
7519,97,6069
7520,97,6070
7521,97,6071
7522,97,6072
7523,97,6073
7524,97,6074
7525,97,6075
7526,97,6076
7527,97,6077
7528,97,6078
7529,97,6079
7530,97,6080
7531,97,6081
7532,97,226
7533,97,6082
7534,98,1506
7535,98,1507
7536,98,3084
7537,98,1510
7538,98,1511
7539,98,1512
7540,98,6083
7541,98,1513
7542,98,1514
7543,98,119
7544,98,6084
7545,98,6085
7546,98,6086
7547,98,6087
7548,98,3045
7549,98,1518
7550,98,6088
7551,98,6089
7552,98,6090
7553,98,6091
7554,98,6092
7555,98,5616
7556,98,6093
7557,98,124
7558,98,6094
7559,98,6095
7560,98,1411
7561,98,6096
7562,98,6097
7563,98,6098
7564,98,1551
7565,98,6099
7566,98,5311
7567,98,6100
7568,98,6101
7569,98,5251
7570,98,2473
7571,98,6102
7572,98,6103
7573,98,6104
7574,98,6105
7575,98,6106
7576,98,6107
7577,98,6108
7578,98,6109
7579,98,6110
7580,98,6111
7581,98,6112
7582,98,6113
7583,98,6114
7584,98,6115
7585,98,3147
7586,98,6116
7587,98,6117
7588,98,5256
7589,98,6118
7590,98,2461
7591,98,6119
7592,98,6120
7593,98,6121
7594,98,6122
7595,98,6123
7596,98,2849
7597,98,6124
7598,98,6125
7599,98,4982
7600,98,2082
7601,98,6126
7602,98,6127
7603,98,6128
7604,98,6129
7605,98,4010
7606,98,1540
7607,98,5260
7608,98,6130
7609,98,6131
7610,98,6132
7611,98,6133
7612,98,422
7613,98,6134
7614,98,6135
7615,98,799
7616,98,6136
7617,98,6137
7618,98,6138
7619,98,6051
7620,98,6139
7621,98,6140
7622,98,4259
7623,98,6141
7624,98,6142
7625,98,6143
7626,98,6144
7627,98,5255
7628,98,6145
7629,98,3706
7630,98,6146
7631,98,6147
7632,98,6148
7633,98,1568
7634,99,113
7635,99,4336
7636,99,243
7637,99,1603
7638,99,235
7639,99,2218
7640,99,2372
7641,99,3483
7642,99,1420
7643,99,3490
7644,99,237
7645,99,3482
7646,99,252
7647,99,300
7648,99,1606
7649,99,5073
7650,99,5079
7651,99,5086
7652,99,3489
7653,99,4335
7654,99,1960
7655,99,222
7656,99,4381
7657,99,6149
7658,99,6150
7659,99,3443
7660,99,6151
7661,99,6152
7662,99,6153
7663,99,6154
7664,99,2521
7665,99,2294
7666,99,6155
7667,99,4964
7668,99,4359
7669,99,2795
7670,99,5893
7671,99,310
7672,99,5100
7673,99,5098
7674,99,3607
7675,99,6156
7676,99,6157
7677,99,3486
7678,99,233
7679,99,311
7680,99,53
7681,99,4334
7682,99,6158
7683,99,1225
7684,99,1771
7685,99,15
7686,99,6159
7687,99,6160
7688,99,4744
7689,99,1835
7690,99,1684
7691,99,76
7692,99,6161
7693,99,4770
7694,99,6162
7695,99,6163
7696,99,6164
7697,99,6165
7698,99,1133
7699,99,298
7700,99,6166
7701,99,6167
7702,99,37
7703,99,4726
7704,99,6168
7705,99,2480
7706,99,5091
7707,99,6169
7708,99,6170
7709,99,130
7710,99,6171
7711,99,1488
7712,99,6172
7713,99,6173
7714,99,6174
7715,99,6175
7716,99,3456
7717,99,6176
7718,99,6177
7719,99,6178
7720,99,2520
7721,99,6179
7722,99,6180
7723,99,6181
7724,99,6182
7725,99,6183
7726,99,6184
7727,99,6185
7728,99,6186
7729,99,226
7730,99,1879
7731,99,2364
7732,99,6187
7733,99,1604
7734,100,3900
7735,100,6188
7736,100,3903
7737,100,6189
7738,100,3902
7739,100,6190
7740,100,6191
7741,100,6192
7742,100,6193
7743,100,6194
7744,100,6195
7745,100,3924
7746,100,6196
7747,100,6197
7748,100,6198
7749,100,3909
7750,100,6199
7751,100,6200
7752,100,3589
7753,100,6201
7754,100,6202
7755,100,6203
7756,100,6204
7757,100,6205
7758,100,6206
7759,100,6207
7760,100,2002
7761,100,142
7762,100,6208
7763,100,2168
7764,100,1288
7765,100,6209
7766,100,1924
7767,100,3975
7768,100,6210
7769,100,6211
7770,100,6212
7771,100,6213
7772,100,6214
7773,100,6215
7774,100,6216
7775,100,6217
7776,100,6218
7777,100,6219
7778,100,80
7779,100,6220
7780,100,6221
7781,100,3135
7782,100,6222
7783,100,6223
7784,100,6224
7785,100,6225
7786,100,6226
7787,100,6227
7788,100,6228
7789,100,3904
7790,100,6229
7791,100,6230
7792,100,6231
7793,100,3402
7794,100,6232
7795,100,6233
7796,100,6234
7797,100,6235
7798,100,6236
7799,100,3914
7800,100,2405
7801,100,202
7802,100,3127
7803,100,3128
7804,100,1265
7805,100,2018
7806,100,2025
7807,100,3125
7808,100,6237
7809,100,2019
7810,100,6238
7811,100,1292
7812,100,6239
7813,100,6240
7814,100,6241
7815,100,6242
7816,100,6243
7817,100,2454
7818,100,3558
7819,100,6244
7820,100,703
7821,100,6245
7822,100,2024
7823,100,6246
7824,100,1208
7825,100,3782
7826,100,6247
7827,100,6248
7828,100,6249
7829,100,3404
7830,100,6250
7831,100,2155
7832,100,6251
7833,100,6252
7834,101,3668
7835,101,3667
7836,101,5459
7837,101,3671
7838,101,3674
7839,101,3678
7840,101,3676
7841,101,3675
7842,101,6253
7843,101,2510
7844,101,6254
7845,101,6255
7846,101,6256
7847,101,6257
7848,101,6258
7849,101,6259
7850,101,6260
7851,101,6261
7852,101,61
7853,101,6262
7854,101,6263
7855,101,6264
7856,101,6265
7857,101,6266
7858,101,6267
7859,101,6268
7860,101,226
7861,101,6269
7862,101,6270
7863,101,6271
7864,101,6272
7865,101,6273
7866,101,6274
7867,101,6275
7868,101,6276
7869,101,6277
7870,101,6278
7871,101,6279
7872,101,6280
7873,101,6281
7874,101,6282
7875,101,6283
7876,101,6284
7877,101,6285
7878,101,2535
7879,101,6286
7880,101,3664
7881,101,6287
7882,101,6288
7883,101,6289
7884,101,6290
7885,101,6291
7886,101,6292
7887,101,6293
7888,101,6294
7889,101,1170
7890,101,6295
7891,101,6296
7892,101,6297
7893,101,4747
7894,101,6298
7895,101,518
7896,101,4107
7897,101,6299
7898,101,6300
7899,101,6301
7900,101,1143
7901,101,6302
7902,101,6303
7903,101,6304
7904,101,1151
7905,102,95
7906,102,73
7907,102,322
7908,102,953
7909,102,812
7910,102,5561
7911,102,6305
7912,102,23
7913,102,5980
7914,102,19
7915,102,6306
7916,102,3753
7917,102,3209
7918,102,4941
7919,102,6307
7920,102,5974
7921,102,807
7922,102,6308
7923,102,6309
7924,102,6310
7925,102,6311
7926,102,6312
7927,102,6313
7928,102,6314
7929,102,468
7930,102,50
7931,102,5976
7932,102,2300
7933,102,6315
7934,102,3038
7935,102,6316
7936,102,6317
7937,102,4588
7938,102,6318
7939,102,90
7940,102,1882
7941,102,226
7942,102,6319
7943,102,6320
7944,102,6321
7945,102,1406
7946,102,6322
7947,102,4366
7948,102,2402
7949,102,5729
7950,102,6323
7951,102,6324
7952,102,6325
7953,102,47
7954,102,6326
7955,102,6327
7956,102,6328
7957,102,6329
7958,102,6330
7959,102,6331
7960,102,4254
7961,102,6332
7962,102,309
7963,102,6333
7964,102,2216
7965,102,1835
7966,102,4073
7967,102,6334
7968,102,1226
7969,102,6335
7970,102,1295
7971,102,6336
7972,102,6337
7973,102,6338
7974,102,6339
7975,102,5945
7976,102,4027
7977,102,4256
7978,102,6340
7979,102,6341
7980,102,6342
7981,102,6159
7982,102,6343
7983,102,6344
7984,102,6345
7985,102,6346
7986,102,6347
7987,102,6348
7988,102,6349
7989,102,5944
7990,102,5598
7991,102,6350
7992,102,6351
7993,102,6352
7994,102,6353
7995,102,1016
7996,102,6354
7997,102,6355
7998,102,6356
7999,102,6357
8000,102,1012
8001,102,6358
8002,102,6359
8003,102,318
8004,102,6360
8005,103,1398
8006,103,18
8007,103,1401
8008,103,1406
8009,103,3629
8010,103,6361
8011,103,49
8012,103,226
8013,103,69
8014,103,6362
8015,103,6363
8016,103,6364
8017,103,224
8018,103,6365
8019,103,53
8020,103,6366
8021,103,6367
8022,103,6368
8023,104,806
8024,104,1313
8025,104,243
8026,104,1678
8027,104,239
8028,104,6369
8029,104,3619
8030,104,2307
8031,104,1345
8032,104,1315
8033,104,6370
8034,104,19
8035,104,3587
8036,104,2233
8037,104,6371
8038,104,1998
8039,104,6129
8040,104,6372
8041,104,3468
8042,104,1173
8043,104,6373
8044,104,5724
8045,104,6374
8046,104,6375
8047,104,6376
8048,104,1323
8049,104,6377
8050,104,6378
8051,104,5238
8052,104,812
8053,104,1882
8054,104,6379
8055,104,1324
8056,104,6380
8057,104,3256
8058,104,313
8059,104,80
8060,104,240
8061,104,1951
8062,104,1325
8063,104,6381
8064,104,6382
8065,104,6383
8066,104,1374
8067,104,27
8068,104,6384
8069,104,6385
8070,104,6386
8071,104,234
8072,104,2366
8073,104,3435
8074,104,3483
8075,104,6387
8076,104,4336
8077,104,6388
8078,104,5066
8079,104,6389
8080,104,226
8081,104,6390
8082,104,6391
8083,104,6392
8084,104,2203
8085,104,3452
8086,104,3581
8087,104,222
8088,104,6393
8089,104,2221
8090,104,57
8091,104,225
8092,104,310
8093,104,5083
8094,104,3450
8095,104,114
8096,104,113
8097,104,236
8098,104,1326
8099,104,237
8100,104,53
8101,104,6394
8102,104,32
8103,104,3454
8104,104,3457
8105,104,242
8106,104,809
8107,104,1851
8108,104,1606
8109,104,69
8110,104,5069
8111,105,60
8112,105,82
8113,105,6395
8114,105,12
8115,105,45
8116,105,15
8117,105,28
8118,105,23
8119,105,6396
8120,105,6397
8121,105,16
8122,105,75
8123,105,6398
8124,105,6399
8125,105,6400
8126,105,6401
8127,105,117
8128,105,6402
8129,105,6403
8130,105,76
8131,105,78
8132,105,4
8133,105,6
8134,105,111
8135,105,67
8136,105,74
8137,105,52
8138,105,48
8139,105,3084
8140,105,42
8141,105,17
8142,105,14
8143,105,95
8144,105,32
8145,105,92
8146,105,87
8147,105,4726
8148,105,21
8149,105,129
8150,105,57
8151,105,37
8152,105,69
8153,105,5
8154,105,9
8155,105,80
8156,105,94
8157,105,102
8158,105,6404
8159,105,6405
8160,105,6406
8161,105,6407
8162,105,6408
8163,105,6409
8164,105,6410
8165,105,6411
8166,105,4165
8167,105,6412
8168,105,6413
8169,105,6414
8170,105,6415
8171,105,6416
8172,105,6417
8173,105,6418
8174,105,6419
8175,105,6420
8176,105,6421
8177,105,6422
8178,105,6423
8179,105,6424
8180,105,6425
8181,105,6426
8182,105,6427
8183,105,6428
8184,105,6429
8185,105,2221
8186,105,6430
8187,105,6431
8188,105,6432
8189,105,6433
8190,105,6434
8191,105,6435
8192,105,6436
8193,105,6437
8194,105,6438
8195,105,6439
8196,105,6440
8197,105,6441
8198,105,6442
8199,105,6443
8200,105,6444
8201,105,6445
8202,105,6446
8203,105,6447
8204,105,6448
8205,105,6449
8206,105,6450
8207,105,6451
8208,105,6452
8209,105,6160
8210,105,6453
8211,106,1161
8212,106,1170
8213,106,5029
8214,107,6454
8215,107,6455
8216,107,6456
8217,107,6457
8218,107,6458
8219,107,6459
8220,107,6460
8221,107,6461
8222,107,6462
8223,107,6463
8224,107,6464
8225,107,6465
8226,107,6466
8227,107,6467
8228,107,6468
8229,107,6469
8230,107,6470
8231,107,6471
8232,107,6472
8233,107,6473
8234,107,6474
8235,107,6475
8236,107,6476
8237,107,6477
8238,107,6478
8239,107,6479
8240,107,6480
8241,107,6481
8242,107,6482
8243,107,6483
8244,107,6484
8245,107,6485
8246,107,6486
8247,107,6487
8248,107,6488
8249,107,6489
8250,107,6490
8251,107,6491
8252,107,6492
8253,107,6493
8254,107,6494
8255,107,6495
8256,107,6496
8257,107,6497
8258,107,6498
8259,107,6499
8260,107,6500
8261,107,6501
8262,107,6502
8263,107,6503
8264,107,5384
8265,107,6504
8266,107,6505
8267,107,6506
8268,107,6507
8269,107,6508
8270,107,6509
8271,107,6510
8272,107,6511
8273,107,6512
8274,107,6513
8275,107,6514
8276,107,6515
8277,107,6516
8278,107,6517
8279,107,6518
8280,107,6519
8281,107,6520
8282,107,6521
8283,107,6522
8284,107,6523
8285,107,6524
8286,107,6525
8287,107,6526
8288,107,6527
8289,107,6528
8290,107,6529
8291,107,6530
8292,107,6531
8293,107,6532
8294,107,6533
8295,107,6534
8296,107,6535
8297,107,6536
8298,107,6537
8299,107,6538
8300,107,6539
8301,107,6540
8302,107,6541
8303,107,6542
8304,107,6543
8305,107,6544
8306,107,6545
8307,107,6546
8308,107,6547
8309,107,6548
8310,107,6549
8311,107,6550
8312,107,6551
8313,107,6552
8314,108,1253
8315,108,6553
8316,108,6554
8317,108,6555
8318,108,6556
8319,108,6557
8320,108,4483
8321,108,4482
8322,108,6558
8323,108,4535
8324,108,6559
8325,108,6560
8326,108,6561
8327,108,6562
8328,108,6563
8329,108,6564
8330,108,6565
8331,108,6566
8332,108,6567
8333,108,6568
8334,108,6569
8335,108,6570
8336,108,6571
8337,108,6572
8338,108,6573
8339,108,6574
8340,108,6575
8341,108,6576
8342,108,6577
8343,108,6578
8344,108,6579
8345,108,6580
8346,108,6581
8347,108,6582
8348,108,6583
8349,108,6584
8350,108,6585
8351,108,6586
8352,108,6587
8353,108,6588
8354,108,6589
8355,108,6590
8356,108,6591
8357,108,6592
8358,108,6593
8359,108,6594
8360,108,6595
8361,108,6596
8362,108,6597
8363,108,6598
8364,108,6599
8365,108,6600
8366,108,6601
8367,108,6602
8368,108,6603
8369,108,6604
8370,108,6605
8371,108,6606
8372,108,6607
8373,108,6608
8374,108,6609
8375,108,6610
8376,108,6611
8377,108,6612
8378,108,6613
8379,108,6614
8380,108,6615
8381,108,6616
8382,108,6617
8383,108,6618
8384,108,6619
8385,108,6620
8386,108,6621
8387,108,6622
8388,108,6623
8389,108,6624
8390,108,6625
8391,108,6626
8392,108,6627
8393,108,6628
8394,108,6629
8395,108,6630
8396,108,6631
8397,108,6632
8398,108,6633
8399,108,6634
8400,108,6635
8401,108,6636
8402,108,6637
8403,108,6638
8404,108,6639
8405,108,6640
8406,108,6641
8407,108,6642
8408,108,6643
8409,108,6644
8410,108,6645
8411,108,6646
8412,108,6647
8413,108,6648
8414,109,802
8415,109,6649
8416,109,6650
8417,109,6651
8418,109,6652
8419,109,3404
8420,109,3997
8421,109,6653
8422,109,6654
8423,109,6655
8424,109,6656
8425,109,2447
8426,109,3247
8427,109,6657
8428,109,6658
8429,109,6659
8430,109,6660
8431,109,6661
8432,109,2024
8433,109,6662
8434,109,84
8435,109,3571
8436,109,3354
8437,109,4712
8438,109,6663
8439,109,6664
8440,109,6665
8441,109,1564
8442,109,6666
8443,109,6667
8444,109,2449
8445,109,6668
8446,109,6669
8447,109,5529
8448,109,3061
8449,109,6670
8450,109,6671
8451,109,3405
8452,109,6672
8453,109,6673
8454,109,102
8455,109,1266
8456,109,6674
8457,109,6675
8458,109,2413
8459,109,6317
8460,109,6676
8461,109,4624
8462,109,2131
8463,109,6677
8464,109,6678
8465,109,6679
8466,109,6680
8467,109,6681
8468,109,6682
8469,109,6683
8470,109,6684
8471,109,6685
8472,109,6686
8473,109,6687
8474,109,100
8475,109,4032
8476,109,6688
8477,109,6689
8478,109,6690
8479,109,21
8480,109,6691
8481,109,6692
8482,109,2806
8483,109,6693
8484,109,6694
8485,109,4138
8486,109,6695
8487,109,6696
8488,109,6697
8489,109,6698
8490,109,6699
8491,109,6700
8492,109,999
8493,109,325
8494,109,6701
8495,109,6702
8496,109,6703
8497,109,6704
8498,109,6705
8499,109,6706
8500,109,6707
8501,109,6708
8502,109,6709
8503,109,3338
8504,109,90
8505,109,3791
8506,109,6710
8507,109,203
8508,109,6711
8509,109,6712
8510,109,6713
8511,109,6714
8512,109,6715
8513,109,6716
8514,110,3503
8515,110,63
8516,110,133
8517,110,3505
8518,110,3508
8519,110,1251
8520,110,45
8521,110,3656
8522,110,6717
8523,110,13
8524,110,6718
8525,110,81
8526,110,2142
8527,110,1501
8528,110,6719
8529,110,3660
8530,110,1502
8531,110,6720
8532,110,6721
8533,110,1540
8534,110,3747
8535,110,6722
8536,110,6723
8537,110,6724
8538,110,1544
8539,110,1568
8540,110,82
8541,110,6725
8542,110,120
8543,110,6726
8544,110,6727
8545,110,3521
8546,110,6728
8547,110,6729
8548,110,1293
8549,110,6730
8550,110,6731
8551,110,6732
8552,110,6733
8553,110,6734
8554,110,5705
8555,110,6735
8556,110,3654
8557,110,6736
8558,110,6737
8559,110,1268
8560,110,6738
8561,110,6739
8562,110,2840
8563,110,6740
8564,110,6741
8565,110,6742
8566,110,6743
8567,110,6744
8568,110,6745
8569,110,2621
8570,110,3657
8571,110,3570
8572,110,6746
8573,110,6747
8574,110,6748
8575,110,56
8576,110,6749
8577,110,3655
8578,110,1246
8579,110,6750
8580,110,59
8581,110,6751
8582,110,6752
8583,110,6753
8584,110,6754
8585,110,6755
8586,110,58
8587,110,1482
8588,110,6756
8589,110,6757
8590,110,6758
8591,110,6759
8592,110,2156
8593,110,6760
8594,110,6761
8595,110,6762
8596,110,6763
8597,110,6764
8598,110,4623
8599,110,2062
8600,110,6765
8601,110,6766
8602,110,6767
8603,110,6768
8604,110,5916
8605,110,6769
8606,110,6770
8607,110,6771
8608,110,6772
8609,110,6773
8610,110,6774
8611,110,6775
8612,110,6776
8613,110,6777
8614,111,6778
8615,111,6779
8616,111,6780
8617,111,6781
8618,112,6782
8619,112,6783
8620,112,3405
8621,112,6784
8622,112,6785
8623,112,3936
8624,112,6786
8625,112,6787
8626,112,6788
8627,112,6789
8628,112,6790
8629,112,6791
8630,112,6792
8631,112,6793
8632,112,6794
8633,112,6795
8634,112,6796
8635,112,6797
8636,112,6798
8637,112,6799
8638,112,6800
8639,112,6801
8640,112,6802
8641,112,6803
8642,112,6804
8643,112,6805
8644,112,6806
8645,112,6807
8646,112,6808
8647,112,6809
8648,112,6810
8649,112,6811
8650,112,6812
8651,112,6813
8652,112,6814
8653,112,6815
8654,112,6816
8655,112,6817
8656,112,6818
8657,112,6819
8658,112,6820
8659,112,6821
8660,112,4097
8661,112,6262
8662,112,558
8663,112,6822
8664,112,6823
8665,112,6824
8666,112,6825
8667,112,6826
8668,112,6827
8669,112,1186
8670,112,6828
8671,112,6829
8672,112,6830
8673,112,79
8674,112,931
8675,112,6831
8676,112,4117
8677,112,6832
8678,112,6833
8679,112,5259
8680,112,6834
8681,112,6835
8682,112,3632
8683,112,6836
8684,112,6837
8685,112,6838
8686,112,49
8687,112,6839
8688,112,6840
8689,112,3338
8690,112,3228
8691,112,6841
8692,112,43
8693,112,6842
8694,112,511
8695,112,6843
8696,112,6844
8697,112,6845
8698,112,6846
8699,112,6847
8700,112,510
8701,112,55
8702,112,6848
8703,112,6849
8704,112,6850
8705,112,6851
8706,112,6852
8707,112,6420
8708,112,6853
8709,112,6854
8710,112,6855
8711,112,6856
8712,112,6857
8713,112,6858
8714,112,6859
8715,112,6860
8716,112,6861
8717,112,4228
8718,113,809
8719,113,4336
8720,113,236
8721,113,310
8722,113,242
8723,113,243
8724,113,2219
8725,113,311
8726,113,1603
8727,113,2218
8728,113,4337
8729,113,235
8730,113,5893
8731,113,3483
8732,113,2372
8733,113,237
8734,113,6862
8735,113,6863
8736,113,2209
8737,113,6864
8738,113,4365
8739,113,4377
8740,113,6865
8741,113,6866
8742,113,4354
8743,113,6867
8744,113,5089
8745,113,6170
8746,113,5069
8747,113,6868
8748,113,6869
8749,113,5073
8750,113,6870
8751,113,6871
8752,113,269
8753,113,5772
8754,113,2284
8755,113,1127
8756,113,6872
8757,113,234
8758,113,6873
8759,113,4339
8760,113,6381
8761,113,1413
8762,113,6874
8763,113,4341
8764,113,3486
8765,113,222
8766,113,5076
8767,113,6875
8768,113,6876
8769,113,4334
8770,113,6877
8771,113,1317
8772,113,6878
8773,113,5078
8774,113,6879
8775,113,6880
8776,113,114
8777,113,6703
8778,113,4353
8779,113,4371
8780,113,4376
8781,113,6881
8782,113,5067
8783,113,5079
8784,113,6882
8785,113,6883
8786,113,3466
8787,113,6884
8788,113,6885
8789,113,4335
8790,113,6886
8791,113,5086
8792,113,1326
8793,113,3489
8794,113,5077
8795,113,6887
8796,113,6888
8797,113,3424
8798,113,240
8799,113,6889
8800,113,6890
8801,113,6891
8802,113,6892
8803,113,6893
8804,113,99
8805,113,6894
8806,113,6895
8807,113,6896
8808,113,6897
8809,113,6898
8810,113,6899
8811,113,1202
8812,113,6900
8813,113,6901
8814,113,6902
8815,113,6903
8816,113,6904
8817,113,233
8818,114,1326
8819,114,809
8820,114,113
8821,114,236
8822,114,310
8823,114,4336
8824,114,4335
8825,114,242
8826,114,243
8827,114,2219
8828,114,311
8829,114,4337
8830,114,1603
8831,114,2203
8832,114,3450
8833,114,2218
8834,114,26
8835,114,6905
8836,114,1852
8837,114,1900
8838,114,1894
8839,114,6906
8840,114,1870
8841,114,4381
8842,114,6907
8843,114,1862
8844,114,6908
8845,114,1863
8846,114,6909
8847,114,1868
8848,114,1854
8849,114,1925
8850,114,1864
8851,114,1859
8852,114,1957
8853,114,6910
8854,114,1416
8855,114,4338
8856,114,1878
8857,114,1882
8858,114,5084
8859,114,1899
8860,114,1470
8861,114,1669
8862,114,6911
8863,114,6912
8864,114,6913
8865,114,4367
8866,114,6914
8867,114,3470
8868,114,1913
8869,114,2227
8870,114,4355
8871,114,1978
8872,114,1956
8873,114,3601
8874,114,234
8875,114,1985
8876,114,4342
8877,114,235
8878,114,6915
8879,114,1860
8880,114,1997
8881,114,6916
8882,114,6917
8883,114,6918
8884,114,1415
8885,114,5953
8886,114,6919
8887,114,3451
8888,114,6865
8889,114,4340
8890,114,6920
8891,114,2272
8892,114,4352
8893,114,4357
8894,114,4356
8895,114,2306
8896,114,2367
8897,114,6921
8898,114,2360
8899,114,1966
8900,114,1892
8901,114,2357
8902,114,4351
8903,114,1969
8904,114,2366
8905,114,2307
8906,114,4358
8907,114,4369
8908,114,6922
8909,114,6923
8910,114,1663
8911,114,6924
8912,114,6925
8913,114,6926
8914,114,6927
8915,114,4348
8916,114,4360
8917,114,286
8918,115,94
8919,115,2522
8920,115,114
8921,115,225
8922,115,2216
8923,115,49
8924,115,6928
8925,115,6929
8926,115,113
8927,115,1956
8928,115,2219
8929,115,5893
8930,115,2218
8931,115,4335
8932,115,311
8933,115,237
8934,115,3490
8935,115,3483
8936,115,5894
8937,115,37
8938,115,6930
8939,115,1326
8940,115,80
8941,115,812
8942,115,53
8943,115,69
8944,115,226
8945,116,6931
8946,116,6932
8947,116,6933
8948,116,6934
8949,116,6935
8950,116,6936
8951,116,6937
8952,116,6938
8953,116,6939
8954,116,6940
8955,116,6941
8956,116,6942
8957,116,6943
8958,116,6944
8959,116,6945
8960,116,6946
8961,116,6947
8962,116,6948
8963,116,6949
8964,116,6950
8965,116,6951
8966,116,6952
8967,116,6953
8968,116,6954
8969,116,6955
8970,116,6956
8971,116,6957
8972,116,6958
8973,116,6959
8974,116,6960
8975,116,6961
8976,116,6962
8977,116,6963
8978,116,6964
8979,116,6965
8980,116,6966
8981,116,6967
8982,116,6968
8983,116,6969
8984,116,6970
8985,116,6971
8986,116,6972
8987,116,6973
8988,116,6974
8989,116,4737
8990,116,6975
8991,116,6976
8992,116,4800
8993,116,6977
8994,116,6978
8995,116,6979
8996,116,6980
8997,116,6981
8998,116,6982
8999,116,6983
9000,116,6984
9001,116,6985
9002,116,6986
9003,116,6987
9004,116,6988
9005,116,6989
9006,116,6990
9007,116,538
9008,116,6991
9009,116,6992
9010,116,6993
9011,116,6994
9012,116,6995
9013,116,6996
9014,116,6997
9015,116,6998
9016,116,6999
9017,116,7000
9018,116,7001
9019,116,7002
9020,116,7003
9021,116,7004
9022,116,7005
9023,116,7006
9024,116,55
9025,116,226
9026,116,53
9027,117,1835
9028,117,76
9029,117,130
9030,117,4727
9031,117,4753
9032,117,7007
9033,117,7008
9034,117,4767
9035,117,7009
9036,117,7010
9037,117,7011
9038,117,4760
9039,117,4759
9040,117,4761
9041,117,7012
9042,117,7013
9043,117,7014
9044,117,6971
9045,117,6443
9046,117,4762
9047,117,4774
9048,118,2098
9049,118,5359
9050,118,7015
9051,118,5244
9052,118,7016
9053,118,7017
9054,118,7018
9055,118,7019
9056,118,7020
9057,118,110
9058,118,7021
9059,118,358
9060,118,7022
9061,118,6499
9062,118,7023
9063,118,7024
9064,118,7025
9065,118,7026
9066,118,7027
9067,118,7028
9068,118,7029
9069,118,7030
9070,118,7031
9071,118,7032
9072,118,7033
9073,118,7034
9074,118,7035
9075,118,7036
9076,118,5467
9077,118,7037
9078,118,54
9079,118,7038
9080,118,7039
9081,118,7040
9082,118,7041
9083,118,7042
9084,118,7043
9085,118,7044
9086,118,7045
9087,118,7046
9088,118,7047
9089,118,7048
9090,118,7049
9091,118,7050
9092,118,7051
9093,118,7052
9094,118,7053
9095,118,7054
9096,118,7055
9097,118,7056
9098,118,7057
9099,118,7058
9100,118,7059
9101,118,7060
9102,118,7061
9103,118,7062
9104,118,7063
9105,118,7064
9106,118,7065
